Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=73, sum[1...73] =-2628
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=74, sum[1...74] =-2701
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=75, sum[1...75] =-2775
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=76, sum[1...76] =-2850
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=77, sum[1...77] =-2926
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=78, sum[1...78] =-3003
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=79, sum[1...79] =-3081
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=80, sum[1...80] =-3160
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=81, sum[1...81] =-3240
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=82, sum[1...82] =-3321
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=83, sum[1...83] =-3403
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=84, sum[1...84] =-3486
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=85, sum[1...85] =-3570
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=86, sum[1...86] =-3655
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=87, sum[1...87] =-3741
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=88, sum[1...88] =-3828
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=89, sum[1...89] =-3916
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=90, sum[1...90] =-4005
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=91, sum[1...91] =-4095
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=92, sum[1...92] =-4186
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=93, sum[1...93] =-4278
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=94, sum[1...94] =-4371
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=95, sum[1...95] =-4465
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=96, sum[1...96] =-4560
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=97, sum[1...97] =-4656
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=98, sum[1...98] =-4753
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=99, sum[1...99] =-4851
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=100, sum[1...100] =-4950
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=101, sum[1...101] =-5050
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=102, sum[1...102] =-5151
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=103, sum[1...103] =-5253
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=104, sum[1...104] =-5356
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=105, sum[1...105] =-5460
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=106, sum[1...106] =-5565
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=107, sum[1...107] =-5671
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=108, sum[1...108] =-5778
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=109, sum[1...109] =-5886
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=110, sum[1...110] =-5995
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=111, sum[1...111] =-6105
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=112, sum[1...112] =-6216
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=113, sum[1...113] =-6328
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=114, sum[1...114] =-6441
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=115, sum[1...115] =-6555
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=116, sum[1...116] =-6670
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=117, sum[1...117] =-6786
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=118, sum[1...118] =-6903
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=119, sum[1...119] =-7021
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=120, sum[1...120] =-7140
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=121, sum[1...121] =-7260
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=122, sum[1...122] =-7381
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=123, sum[1...123] =-7503
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=124, sum[1...124] =-7626
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=125, sum[1...125] =-7750
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=126, sum[1...126] =-7875
Jun 13 08:54:13 raspberrypi pthread_128[3084]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=127, sum[1...127] =-8001
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=0, sum[1...0] =0
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=5, sum[1...5] =-10
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=1, sum[1...1] =0
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=2, sum[1...2] =-1
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=3, sum[1...3] =-3
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=4, sum[1...4] =-6
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=6, sum[1...6] =-15
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=7, sum[1...7] =-21
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=8, sum[1...8] =-28
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=9, sum[1...9] =-36
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=10, sum[1...10] =-45
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=11, sum[1...11] =-55
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=12, sum[1...12] =-66
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=13, sum[1...13] =-78
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=14, sum[1...14] =-91
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=15, sum[1...15] =-105
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=16, sum[1...16] =-120
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=17, sum[1...17] =-136
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=18, sum[1...18] =-153
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=19, sum[1...19] =-171
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=20, sum[1...20] =-190
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=21, sum[1...21] =-210
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=22, sum[1...22] =-231
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=23, sum[1...23] =-253
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=25, sum[1...25] =-300
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=24, sum[1...24] =-276
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=26, sum[1...26] =-325
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=27, sum[1...27] =-351
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=28, sum[1...28] =-378
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=29, sum[1...29] =-406
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=31, sum[1...31] =-465
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=32, sum[1...32] =-496
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=30, sum[1...30] =-435
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=33, sum[1...33] =-528
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=34, sum[1...34] =-561
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=35, sum[1...35] =-595
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=36, sum[1...36] =-630
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=37, sum[1...37] =-666
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=38, sum[1...38] =-703
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=39, sum[1...39] =-741
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=40, sum[1...40] =-780
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=41, sum[1...41] =-820
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=42, sum[1...42] =-861
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=43, sum[1...43] =-903
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=44, sum[1...44] =-946
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=45, sum[1...45] =-990
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=46, sum[1...46] =-1035
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=47, sum[1...47] =-1081
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=48, sum[1...48] =-1128
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=49, sum[1...49] =-1176
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=50, sum[1...50] =-1225
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=51, sum[1...51] =-1275
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=52, sum[1...52] =-1326
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=53, sum[1...53] =-1378
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=54, sum[1...54] =-1431
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=55, sum[1...55] =-1485
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=56, sum[1...56] =-1540
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=57, sum[1...57] =-1596
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=58, sum[1...58] =-1653
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=59, sum[1...59] =-1711
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=60, sum[1...60] =-1770
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=61, sum[1...61] =-1830
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=62, sum[1...62] =-1891
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=63, sum[1...63] =-1953
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=64, sum[1...64] =-2016
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=65, sum[1...65] =-2080
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=66, sum[1...66] =-2145
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=67, sum[1...67] =-2211
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=68, sum[1...68] =-2278
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=69, sum[1...69] =-2346
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=70, sum[1...70] =-2415
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=71, sum[1...71] =-2485
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=72, sum[1...72] =-2556
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=73, sum[1...73] =-2628
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=74, sum[1...74] =-2701
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=75, sum[1...75] =-2775
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=76, sum[1...76] =-2850
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=77, sum[1...77] =-2926
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=78, sum[1...78] =-3003
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=79, sum[1...79] =-3081
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=80, sum[1...80] =-3160
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=81, sum[1...81] =-3240
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=82, sum[1...82] =-3321
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=83, sum[1...83] =-3403
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=84, sum[1...84] =-3486
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=85, sum[1...85] =-3570
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=86, sum[1...86] =-3655
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=87, sum[1...87] =-3741
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=88, sum[1...88] =-3828
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=89, sum[1...89] =-3916
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=90, sum[1...90] =-4005
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=91, sum[1...91] =-4095
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=92, sum[1...92] =-4186
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=93, sum[1...93] =-4278
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=94, sum[1...94] =-4371
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=95, sum[1...95] =-4465
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=96, sum[1...96] =-4560
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=97, sum[1...97] =-4656
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=98, sum[1...98] =-4753
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=99, sum[1...99] =-4851
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=100, sum[1...100] =-4950
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=101, sum[1...101] =-5050
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=102, sum[1...102] =-5151
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=103, sum[1...103] =-5253
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=104, sum[1...104] =-5356
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=105, sum[1...105] =-5460
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=106, sum[1...106] =-5565
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=107, sum[1...107] =-5671
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=108, sum[1...108] =-5778
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=109, sum[1...109] =-5886
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=110, sum[1...110] =-5995
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=111, sum[1...111] =-6105
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=112, sum[1...112] =-6216
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=113, sum[1...113] =-6328
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=114, sum[1...114] =-6441
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=115, sum[1...115] =-6555
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=116, sum[1...116] =-6670
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=117, sum[1...117] =-6786
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=118, sum[1...118] =-6903
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=119, sum[1...119] =-7021
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=120, sum[1...120] =-7140
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=121, sum[1...121] =-7260
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=122, sum[1...122] =-7381
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=123, sum[1...123] =-7503
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=124, sum[1...124] =-7626
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=125, sum[1...125] =-7750
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=126, sum[1...126] =-7875
Jun 13 09:04:44 raspberrypi pthread_128[3929]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=127, sum[1...127] =-8001
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=0, sum[1...0] =0
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=7, sum[1...7] =-21
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=1, sum[1...1] =0
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=8, sum[1...8] =-28
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=2, sum[1...2] =-1
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=3, sum[1...3] =-3
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=4, sum[1...4] =-6
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=11, sum[1...11] =-55
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=5, sum[1...5] =-10
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=6, sum[1...6] =-15
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=9, sum[1...9] =-36
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=10, sum[1...10] =-45
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=13, sum[1...13] =-78
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=14, sum[1...14] =-91
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=12, sum[1...12] =-66
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=15, sum[1...15] =-105
Jun 13 09:05:44 raspberrypi pthread_128[4243]: [COURSE:1][ASSIGNMENT: 3]: Thread idx=16, sum[1...16] =-120
